dates,campaign_name,creative_name,total_spent,impressions,clicks,click_through_rate,leads,platform,adset_name,cost_per_lead,conversion_rate
5/1/2024,USP_2_Lead-gen-2_Top4-states_050424,USP_S3_never-been-easier,141.11,2221,4,0.18009905,1.0,Facebook,USP-2_KA_TN_050424,141.11,25.0
4/29/2024,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,1742.87,12203,93,0.76210768,3.0,Facebook,All India focusing on Uni Ad Set_060324,580.9566666666666,3.225806451612903
4/29/2024,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,713.82,3222,31,0.96213532,1.0,Facebook,All India Counselling Look-a-like_290224,713.82,3.225806451612903
4/29/2024,USP Study Abroad_Generic_240224,USP_S1_We-guarantee,634.35,111,10,9.00900901,4.0,Facebook,All India Counselling Look-a-like_290224,158.5875,40.0
5/1/2024,USP_2_Lead-gen-2_Top4-states_050424,#7 ( Graphic ) - Get A Free Pass,820.42,3340,14,0.41916168,1.0,Facebook,USP-2_AP_TS_050424,820.42,7.142857142857142
5/1/2024,USP Study Abroad_Generic_240224,USP_S4_Do-you-have,150.34,117,3,2.56410256,1.0,Facebook,All India Generic Leads Ad Set_240224,150.34,33.33333333333333
4/30/2024,USP_2_Lead-gen-1_220124,#6 ( Graphic ) - Master's Degree In 12 Months,766.32,1609,15,0.93225606,3.0,Facebook,USP-2_Data_Job-title_India_exclude_KATNTSAP,255.44000000000003,20.0
4/29/2024,USP_2_Lead-gen-1_220124,#8 ( Graphic ) - Study In The USA,1903.35,4463,44,0.98588393,11.0,Facebook,USP-2_Data_Job-title_India_exclude_KATNTSAP,173.03181818181818,25.0
4/29/2024,USP_2_Lead-gen-2_Top4-states_050424,USP_S2_Faced-rejection,375.19,4994,19,0.38045655,2.0,Facebook,USP-2_AP_TS_050424,187.595,10.526315789473683
4/29/2024,USP Study Abroad_Generic_240224,USP_S4_Do-you-have,101.53,41,1,2.43902439,1.0,Facebook,All India Generic Leads Ad Set_240224,101.53,100.0
